meter,mode,nps,length,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,left,right,all,stream_percentage,max_stream_length,jack_percentage,crossover_percentage
17,dance-double,8.964348020317644,4.788391338024882,2.0621470240651236,1.829020629323429,1.944391891840019,1.0985232262312903,1.023751522339354,1.471330051578714,1.9437992355365818,2.248920472721302,0.33739965732236105,0.33502280793350336,0.22027392400594503,95.83333333333334,156,0.0,26.282051282051285
12,dance-double,5.3415163129349885,4.774912960575186,3.499252727524808,2.377656039527275,2.399813280509687,1.5896386637329372,1.742806420348096,2.2966505538871576,2.879300492283577,3.058361533177255,0.43564702369327646,0.4697438558084281,0.2867997542671247,87.84119106699751,27,0.0,21.588089330024815
9,dance-double,4.0600833631682915,4.5833948141102505,7.88742384810052,2.800516154271886,2.355394141427372,1.8302316980585998,1.8774748360088171,3.5318762406631925,5.514126868302334,6.514921243047125,0.7161922452279755,0.8128157413973831,0.4197381469993354,83.65758754863813,15,0.0,36.18677042801556
17,dance-single,8.42005002578425,4.79305954708551,0.8876717532595645,0.91186800234143,0.8227142793255116,0.8982006193037488,,,,,0.43552234337494544,0.43192276051775647,0.2144951511013978,97.38863287250385,49,0.0,60.06144393241167
14,dance-single,7.042322862965384,4.69101755244691,0.9536230720900393,1.0761126167958306,1.0106531339856015,0.9880439098429359,,,,,0.502424944198377,0.4790364698731758,0.22911143893326033,96.43564356435644,70,0.0,63.16831683168317
9,dance-single,3.7865597755078286,4.795087819403674,2.425970190228141,1.9703483082560933,1.9873588832866198,2.1789194644095495,,,,,1.0269320814054155,1.006400377077364,0.44103467615032677,14.893617021276595,5,0.0,58.156028368794324
7,dance-double,3.1854598730211285,4.642639366102566,3.9002685107405415,4.784217331021343,5.43767822669116,2.6084136836143403,2.9371928270178493,5.69316297219148,7.8723880030747315,8.620780028631243,0.6713346448531391,0.8307305660835455,0.4197964233449729,7.211538461538461,3,0.0,18.75
5,dance-double,2.0974922387444903,4.704110133842995,9.92007243048221,8.183709693293041,8.851579527452383,5.661855026847256,5.8365189247775096,7.306071689238063,7.152375832462608,17.288665997993984,1.6710687258587766,1.5821062488754494,0.9150296719912971,0.0,0,0.0,26.31578947368421
14,dance-single,6.656308472259443,4.672557769689787,1.0568213313418227,1.0613861593419276,1.0753775571939075,1.0200313639781282,,,,,0.5196074558987723,0.5125355950752338,0.22585112838232294,95.77735124760078,95,0.0,66.21880998080614
7,dance-single,3.1337051895816708,4.642639366102566,2.462832649020339,2.2108900537298632,2.3024210468018373,2.4535631133332965,,,,,1.1424969755888608,1.1357027895002763,0.4572905476064724,5.472636815920398,3,0.0,53.233830845771145
11,dance-single,4.610753227145083,4.775107034568614,1.6392126447391957,1.6717570860284603,1.994920859356673,1.780163647793883,,,,,0.8076271255147219,0.9280344152768489,0.3981991509904194,79.16666666666666,16,0.0,54.807692307692314
16,dance-single,7.310418040518055,4.914917031037285,1.0136827155450094,0.82171244573934,0.8730121847368582,1.1151411373033941,,,,,0.4379740868982201,0.47977445335290053,0.22190208352975965,91.90751445086705,61,0.0,52.74566473988439
5,dance-single,1.979933964594558,4.629023422010251,3.806155312708302,3.8662337436249596,4.228001186978642,3.4450500124224948,,,,,2.0576374464528495,2.033447584770767,0.8334032752299984,0.0,0,0.0,61.15702479338842
11,dance-double,4.644846396461725,4.666575679315583,8.449600427061313,3.9471944083157897,3.3711202283787935,2.183398496800441,2.321033758790491,2.082112290536846,4.0095417654567225,7.360364512910519,0.685424107150019,0.6275113662293579,0.3953641798583255,76.37540453074433,16,0.0,26.21359223300971
3,dance-single,1.2881329591317696,4.602085433026167,7.074669618574032,9.199793928265983,6.55689524889455,6.747655977441153,,,,,3.6789602428027224,3.3142996211859765,1.5598916488722347,0.0,0,0.0,43.66197183098591
5,dance-single,2.624814480779543,4.696326295029933,3.12403045024231,5.376027830516672,4.519751453608381,3.011798762455969,,,,,1.8699238870078947,1.6156538228993655,0.72362921955165,1.3071895424836601,2,0.0,54.248366013071895
12,dance-double,5.046610965566466,4.589762088585418,6.8602426383333395,2.631236828811016,3.200038334752005,1.6138063078879024,1.5464762233529787,2.6382923945844503,3.468131638728804,4.061329794106254,0.5751425389750829,0.5501878188268843,0.3409223114372773,84.78964401294499,15,0.0,23.624595469255663
17,dance-double,8.707318426718235,4.638537261523511,3.0352701305731626,1.6976940040971147,1.6281592074808808,0.7871726716256496,0.7957982655044908,1.8273450407757568,2.163302832048714,3.8934303648221342,0.30895567506527966,0.32527207595202945,0.17350733912637617,98.14550641940085,185,0.0,32.23965763195435
6,dance-double,2.956806783622813,4.706146103328094,12.11763222784675,6.412614007548686,7.851229197777362,3.025882142609247,3.74926372662545,4.603974208986604,12.425930025064437,11.782143939066083,1.2103940817809105,1.369617210944753,0.7091173114560203,0.0,0,0.0,26.256983240223462
11,dance-single,5.263407183376176,4.68926314185991,1.4674912072702875,1.5227719682546834,1.8294945643700726,1.4850589133117738,,,,,0.7268018420158915,0.7562736028261166,0.30929372185248205,85.12658227848101,31,0.0,60.12658227848101
4,dance-double,1.8404103241366714,4.7771299106071545,21.52089345683746,18.76437811424537,15.532560913739362,7.531439269335167,5.960376758112138,10.237360209705422,9.28375342307843,14.168291895044229,2.4888303262082023,2.076252896987872,1.2994023826437724,0.0,0,0.0,29.464285714285715
16,dance-double,7.825148311790488,4.658606682077263,4.431759350520397,2.542605807675908,2.3440903874892927,1.147629005020691,1.0705160171571302,2.1571783653116947,2.6049079976325062,3.65578872190993,0.40682067247935283,0.39621652923356404,0.22658986982763588,95.40229885057471,68,0.0,27.77777777777778
17,dance-single,9.120829212489255,4.768996760145802,0.7486277116955421,0.8324496944143978,0.9224001247824092,0.7712737376656927,,,,,0.3843320107870122,0.408941360427265,0.19104354575712496,94.87534626038781,107,0.0,60.526315789473685
11,dance-double,4.643595237404517,4.61512051684126,3.5994564457604037,4.030278211792366,4.196015613518695,1.7356515097450138,1.6123470459938387,3.5638686646267503,3.8120054429782475,3.400922114620474,0.6583563321244668,0.6135711346300193,0.3835855876387657,74.29467084639498,5,0.0,23.510971786833856
5,dance-single,2.580892749760079,4.666575679315583,3.8766657448599076,3.6989266291487137,4.003672414881241,4.612170691921906,,,,,1.8593507663924242,2.0905761324795424,0.8332250780292311,0.0,0,0.0,66.90140845070422
6,dance-double,2.2878305674817265,4.558036648854033,6.338172679321562,4.712522731535685,11.783180225364516,3.536168990586306,2.6562867110053787,12.177107873775299,5.424213234421534,6.946233900384431,1.6236657241456645,1.4733970087371102,0.6850241035794045,0.0,0,0.0,35.03649635036496
8,dance-double,3.651064443004119,4.709539210280762,7.921936779371619,3.6165132530344577,3.8887612569101515,2.660511722958118,2.1488731201396742,4.9826380623944155,3.9408672738936295,4.09700338762798,0.8521545193697394,0.838418556931714,0.5343988084927276,27.983539094650205,5,0.0,25.102880658436217
3,dance-single,1.8435869274019638,4.6443908991413725,6.059356667041064,6.189308628288514,7.114297094133315,5.799303915280013,,,,,2.8975248086885,3.0795004776377515,1.2496937218070099,0.0,0,0.0,65.1685393258427
7,dance-single,2.5749720710740767,4.736461571669267,3.5053416156949537,3.8504561201049805,4.896297212006577,3.2790671557319393,,,,,1.676555777085311,1.7163093327029795,0.7806035305507102,0.0,0,0.0,60.49382716049383
18,dance-double,8.674015625404746,4.774912960575186,2.3798993503310197,1.9022290925455816,1.69724527002163,1.1230066623732773,1.0799339264383712,1.4793911413690395,1.7600711677554182,2.1900593317485155,0.3108123770410873,0.29301932714255413,0.20098061835749223,98.56687898089172,49,0.0,20.85987261146497
13,dance-single,4.966818341895429,4.7060014600994045,1.7491633409566503,1.411052483165725,1.4542239064409428,1.7379633769057596,,,,,0.7368886542115807,0.7412230887713587,0.3851212262583208,40.828402366863905,9,0.0,54.437869822485204
3,dance-single,1.7104644666628042,4.886582645426277,6.6640160829063895,10.27508785665455,8.822717004573832,5.3139595620068105,,,,,4.271630534320694,3.228416276933475,1.8438546246502872,0.0,0,0.0,42.857142857142854
2,dance-single,1.7233173541656646,4.72124509696312,4.814549400959412,7.436670726806913,9.200140693944514,4.877890141157671,,,,,2.969738029257226,3.1660156635650285,1.4923638718029957,0.0,0,0.0,51.80722891566265
8,dance-single,3.3446867240766878,4.760009200287383,2.000226615656878,2.547311627707175,2.3059263592149524,1.943782142321615,,,,,1.070367366086026,1.003392870056188,0.49276720419685854,18.49056603773585,5,0.0,63.77358490566037
5,dance-double,2.6486904851909165,4.474731149953728,7.9711181827284205,5.939850659150148,6.866584499596197,4.346796687002827,3.3385310839015228,7.202596545397451,15.91459643767456,5.7716591570229365,1.465409852197437,1.3131110210187278,0.8168155019089544,0.0,0,0.0,29.457364341085274
2,dance-single,1.181585308939559,4.519230961310435,7.644950769849073,8.196481284222605,7.972574659918172,7.965504561798928,,,,,4.111271273144543,3.9813073661427643,1.565456620234873,0.0,0,0.0,56.896551724137936
12,dance-single,5.052341230530246,4.636058201521486,1.419288925312716,1.1595959345611964,1.3696322905171925,1.4665117631207287,,,,,0.6301171756398414,0.6975274800949034,0.2898499276536919,88.8268156424581,31,0.0,60.614525139664806
6,dance-double,2.8528851902758103,4.804488148737947,6.253388325195524,5.918793294425746,6.9357183939461935,2.894358379078147,3.2589697691970674,8.85136361611336,8.082764666598687,8.695567752656569,1.0764073179526294,1.31670130120721,0.6203630680005143,0.0,0,0.0,29.951690821256037
12,dance-double,4.376789948440533,4.754115914958326,6.247281794225554,3.0423262694977016,3.2675512843526815,1.9117804871341144,1.947008832193203,4.198015880673991,7.131837961747798,11.00990761211434,0.7044221769110369,0.8340644140222718,0.385297604603513,40.64516129032258,8,0.0,40.0
7,dance-single,3.650956309311439,4.59511985013459,2.286866702963089,2.437020888166559,2.758438539597438,2.3815676062168194,,,,,1.176489459279218,1.31843986074121,0.6203557759006325,20.57142857142857,3,0.0,53.142857142857146
10,dance-double,4.252152525995613,4.562116536510592,2.969146082360324,2.9247025249101304,2.9927791935400827,1.9421434428112008,1.9483138376318405,3.532658555046491,4.031193244305295,3.792760185121857,0.6451037918323259,0.6727404169736004,0.44894293050345757,66.27450980392156,10,0.0,22.35294117647059
6,dance-single,3.1704431104433457,4.744940823977617,3.3631987491257904,3.551273296252662,3.3617501690438996,3.4607413749563394,,,,,1.6120674982896925,1.620438646035913,0.7832300703578573,0.0,0,0.0,51.93798449612403
14,dance-double,6.087027858365873,4.625717633875752,2.4220259897322203,2.5994968338058904,2.3376042695089927,1.4463638991051901,1.457346723744001,1.8432918983947058,2.309049931380297,2.3470414014712246,0.45548201717552633,0.41724033384170395,0.28236326567943293,98.03439803439802,22,0.0,22.358722358722357
13,dance-single,5.106819825073308,4.770455784724526,1.5321312743557964,1.7941940531671308,1.652205162194382,1.5240405888524058,,,,,0.7611824681398395,0.7192060468169408,0.3473240764547024,63.91184573002755,9,0.0,66.39118457300276
9,dance-double,3.6208321349042607,4.688122502794459,5.093887800515072,4.9824981638655945,4.760755838736773,1.9260283866161072,2.0528294448071813,4.560086747818265,4.896588988893649,6.056861495527089,0.69605678178164,0.7362239713142624,0.3793931561797501,22.65625,3,0.0,27.34375
4,dance-single,1.9003309028504665,4.646417689966356,5.147599273723648,5.822146094238577,6.103264870196099,4.496648827554978,,,,,2.5240217874343984,2.4330945179791157,1.1312614010914495,0.0,0,0.0,61.53846153846154
13,dance-single,5.146269042267981,4.79305954708551,1.4006787942270658,1.4278179645976223,1.5267389315365842,1.413972237097118,,,,,0.6778871401050711,0.7130771989675329,0.34192433012244955,88.45208845208845,14,0.0,55.03685503685504
4,dance-double,2.0579936561080796,4.749954278836284,7.401855977679707,14.513653982125579,13.508397172149708,5.065343593154055,8.04855016657601,6.791396502841992,10.821292353466829,6.1321278453044,2.1982025645893772,2.354996563863042,1.327826304993111,0.0,0,0.0,23.762376237623762
7,dance-single,3.0637410909013245,4.759152280177018,2.315950978824655,3.3445307011308145,3.4171199438516284,2.632663038482048,,,,,1.3826837533081626,1.4401730009655922,0.6975248069635187,7.526881720430108,3,0.0,55.376344086021504
6,dance-double,1.990725564825986,4.5217885770490405,10.223178123516101,5.496239153959013,8.968913205670232,3.427804105732063,2.9824351519875685,5.66855278636469,5.952643108570287,12.64316032467049,1.6295268062351622,1.272251056763684,0.7783854600980157,0.0,0,0.0,30.64516129032258
7,dance-single,3.1808782954061416,4.724578566721915,2.9531167856725635,2.841278104195194,2.9229148420016866,2.882945912075754,,,,,1.4385533439940992,1.43353757278333,0.6696679193777926,0.9852216748768473,2,0.0,56.15763546798029
8,dance-double,3.333361290002229,4.761900393115137,7.520850637471397,5.194894603505962,5.2588073054429545,2.7884496813719997,2.340210101963554,4.190477711930642,4.682542928005893,5.138898992320177,0.9428447000639317,0.7519612740360715,0.49458831934887076,10.408921933085502,2,0.0,23.42007434944238
10,dance-single,3.599746919166334,4.898995847887832,2.1249585266973043,2.2594856545879907,2.351142572278924,2.032172547031906,,,,,1.0511775954727522,1.0856379265526528,0.5033936482768475,71.8543046357616,5,0.0,54.63576158940398
12,dance-single,4.659022643281872,4.6433807737518435,1.7377307669503677,1.448907676238688,1.3051920166781594,1.7872925072863501,,,,,0.7680009857204979,0.7131920547824312,0.3518624139349425,70.21857923497268,8,0.0,70.21857923497268
7,dance-double,3.7685455327484445,4.767289035464526,7.031662921063101,6.442826814237781,5.605598218353849,2.307692938175163,2.160707535020352,7.0668861694347,6.595114718850997,7.209119789554442,0.8960220892976891,0.9239227533759606,0.5116284054858936,9.90566037735849,3,0.0,22.641509433962266
7,dance-single,3.0893992036860274,4.512879443092643,2.6253217576126704,2.6869112233455574,2.955641684991927,2.573393280289977,,,,,1.2871050060270632,1.331132322223456,0.5866372878052584,28.000000000000004,3,0.0,57.14285714285714
11,dance-double,5.009101003500631,4.611599473752995,2.060491767075678,2.197271889373609,4.143362326624197,1.0676557682480463,1.2038279316076408,3.335568654020621,3.179381063617956,1.9061566574741242,0.4810048581132943,0.5717394102072607,0.305987478260462,92.03539823008849,15,0.0,23.893805309734514
9,dance-single,3.97720633977635,4.723388682373243,1.9813157930422398,2.3564657501672936,2.21874402585727,2.027901082107397,,,,,1.0565202787026315,1.1060671813433662,0.5973877841624087,40.707964601769916,5,0.0,43.36283185840708
12,dance-double,4.802704658511623,4.6443908991413725,3.258104041605169,5.73737328260708,4.253494742300783,1.7292034324634131,2.018183517440824,3.18076200660584,4.502793157415574,5.934918812485347,0.6532875284841484,0.6714109873631027,0.3810235709298332,73.57859531772574,29,0.0,29.76588628762542
14,dance-double,5.867719914006822,4.516874348067963,4.6945725055483125,4.040133736103097,2.53372221375779,1.2025159181619505,1.2712417624495356,2.310079046316439,3.2447995995546486,4.679115347705085,0.5269688971922246,0.5333006694659945,0.29886685614780556,89.00804289544236,17,0.0,31.36729222520107
5,dance-double,4.041897452152568,4.764530131144699,30.701999999999995,2.9860719535292435,3.4724112968080503,1.5498596158548483,1.8353167331716396,3.668361565029366,2.6955589642900373,38.99929751292782,1.0504144964062239,1.229505503756596,0.6721032308918002,1.2269938650306749,2,0.0,28.22085889570552
15,dance-single,7.082514638201503,4.640527677269144,0.983965222616349,1.039298734110225,1.035386763024744,1.000917679156199,,,,,0.479800713420799,0.46941281216487096,0.22725576867750677,99.07578558225508,37,0.0,62.84658040665434
4,dance-single,1.9465132616010499,4.636058201521486,6.8916524363798874,4.973643722947503,4.762478278510738,6.597387871028437,,,,,2.9433790132134674,2.881823237203995,1.2039374001073397,0.0,0,0.0,55.68181818181818
2,dance-single,1.8209638333080773,4.776321251168739,6.048021409795224,10.49121890821894,10.886680442746497,5.955694251085264,,,,,3.775189357148542,3.6023485969612654,1.7493110539144188,0.0,0,0.0,46.478873239436616
6,dance-single,3.4084153992879065,4.595129951093676,3.0353220287204805,2.712158402780787,2.5198799139186363,3.007170165080952,,,,,1.345127416802937,1.2995749915310904,0.6437460647088425,0.0,0,0.0,47.682119205298015
6,dance-single,2.5248708243527993,4.628876946932723,3.5586172847833657,3.5619918768922147,4.065821871719231,4.136562787282816,,,,,1.7103038608027004,1.9143096719435717,0.9256464494744987,0.0,0,0.0,35.87786259541985
7,dance-double,2.8395198202898824,4.692494014159767,8.567006261637484,6.612779775693367,7.175066240090425,3.392721964674912,2.8983551524414195,4.5031289190996215,6.392443869080456,3.887111203908662,1.3461301194425384,0.7489103108987097,0.5491989522025484,0.0,0,0.0,25.789473684210527
7,dance-single,2.5659111258245124,4.69064121057719,2.822126511830365,2.682951223023592,2.662754672201783,2.457111638448673,,,,,1.2485238665251042,1.2141346063749223,0.6363891560922394,0.0,0,0.0,40.21164021164021
13,dance-single,5.139035427408855,4.69396829914689,1.359996639793959,1.6563278220111146,1.7365442826456126,1.3403747728585327,,,,,0.742474076296708,0.7406876877762809,0.3879203802327964,87.87878787878788,14,0.0,44.0771349862259
10,dance-single,4.55561540545953,4.636193934089754,1.4270191552004707,1.5271104814588694,1.6074681194456606,1.5249968956560975,,,,,0.7202408310583107,0.7819548751500722,0.36598660039407677,78.94736842105263,15,0.0,54.93421052631579
10,dance-single,4.242537925364763,4.799914262780603,2.073367753248273,1.874632471394615,1.8923565645134934,1.990849042214384,,,,,0.9572773995715005,0.9570909801529649,0.46084394376958443,78.35051546391753,9,0.0,59.450171821305844
15,dance-double,6.229191209880437,4.737767392396517,3.838917387569995,3.0851534845622104,2.4850202772857837,1.161496090663766,1.2626662112811637,2.1663886535394847,3.250543041566174,4.131081933744658,0.4356262194324039,0.4525124705197657,0.2546674963031697,90.0,33,0.0,28.599999999999998
6,dance-double,2.5808717652668003,4.643852292580435,27.24048102294955,7.341815849834741,4.797091250856634,2.9316948052379925,2.2179589887756683,5.3054266501502125,6.413332961384751,10.17683824408889,1.2952450792757677,0.9180702517247773,0.610370604946956,0.0,0,0.0,25.581395348837212
10,dance-double,4.402327148583009,4.724578566721915,6.74732846843547,4.553785394573636,5.558000241821918,1.5163700698303555,1.5348801855726064,6.14882114328726,3.4158412934017846,7.386497955378443,0.6651126982242216,0.659501243886988,0.3669705891083998,24.281150159744406,3,0.0,27.79552715654952
14,dance-single,6.724379562161897,4.606309536681517,0.9857764294559636,1.0188556133279691,0.9724482898715193,0.9644931686626305,,,,,0.4872976003083082,0.4612637318298998,0.21972902572450317,97.44680851063829,130,0.0,55.1063829787234
15,dance-single,6.777198419344892,4.69420617872605,1.2736531052657643,1.3105577409612652,1.4421439865744174,1.2486121688368688,,,,,0.6297466365163167,0.6397662999762365,0.2802775153699565,90.70904645476773,56,0.0,55.012224938875306
16,dance-double,7.229303543397263,4.775107034568614,2.2430575673219204,3.704990320052089,3.210758852696106,1.272143610047422,1.1995193822546644,3.2554825408681443,2.4269736108065434,2.1001140337926603,0.4152160452805738,0.40431577290558635,0.25055206709109124,96.24505928853755,31,0.0,20.158102766798418
5,dance-double,1.8162907605430922,4.704798302797515,0.0,6.7745209878356585,11.181113393590802,3.311574069108045,3.5920352571579963,7.787290997356059,30.475999999999996,0.0,2.6229630775627903,2.7644375253679647,1.2214808589274124,0.0,0,0.0,62.88659793814433
17,dance-double,8.263136455132214,4.826720468723738,2.1247970022069596,1.613959750949377,1.3973185973763604,1.1156860723143167,1.0963202653217476,1.3459855244331969,2.075351442726451,2.112802259732967,0.3359323730875262,0.3442625195822217,0.21044021741773028,95.87786259541986,43,0.0,26.106870229007633
5,dance-single,2.414567231164886,4.834995365426013,4.478499805327195,3.97749464142366,5.26040153898756,4.693783121894858,,,,,1.8844661195838333,2.181239067064623,0.8447538827659559,0.0,0,0.0,44.36619718309859
2,dance-single,1.0,4.758500529431447,14.161748930684524,19.544116895962905,17.74880600501984,19.821830375073425,,,,,8.845736997200488,9.681235531428095,5.245584673793542,0.0,0,0.0,32.0
8,dance-double,3.445366314405534,4.7461053529095825,10.86569181815472,5.628914989130237,3.2633556948871343,2.718855884850024,2.404075790679319,3.8102067443008356,6.948738719765245,13.567616572720333,0.9045240437574288,0.8406271899326356,0.4468995833823406,14.55223880597015,5,0.0,30.597014925373134
12,dance-single,5.198654748590207,4.775191402819204,1.5455262548540027,1.2538009874336915,1.1989736090992615,1.5707253774002279,,,,,0.6784110023541501,0.6634414999271846,0.30622230146084944,95.19650655021834,27,0.0,60.480349344978166
11,dance-single,4.705883329485775,4.577069020877182,1.4688434516265942,1.9906156813435125,1.8130028386797632,1.3171089566134462,,,,,0.8099634868892074,0.7465124213032652,0.37992878873315805,70.0,11,0.0,67.41935483870968
14,dance-double,6.638688028596097,4.672557769689787,4.356388865808141,1.9561352935283463,2.310271771578257,1.2338224753604712,1.3666000582207343,1.6642828861842582,2.3317143620278173,2.948746003538716,0.38701805579269966,0.3731531011095675,0.21971457148275447,95.88235294117648,69,0.0,25.49019607843137
5,dance-single,1.7681691701619342,4.838042261379947,5.480219264843297,5.655091523786473,5.843474455617964,4.887816708329526,,,,,2.647450399324677,2.499359137906535,1.1732619062069316,0.0,0,0.0,53.6
4,dance-single,2.030236561085123,4.605170185988092,6.046955156237087,7.078902795179807,5.562232281516772,6.012584382115264,,,,,2.9762052762530593,2.5549323085094224,1.2421428656031812,0.0,0,0.0,59.25925925925925
7,dance-double,3.1873003341951445,4.804488148737947,6.471274111274439,4.841103244109836,6.414025253005888,2.070715345868055,1.8630341143074056,4.659636664235588,5.645498190582873,5.727739184785914,0.7574656439341062,0.7087474422561684,0.3662515864130334,1.8575851393188854,3,0.0,29.411764705882355
12,dance-single,4.7355747129277646,4.636571949127623,1.5711554617113612,1.794870827763947,1.7015646268704046,1.6425225588190644,,,,,0.8089302048560583,0.8397160163616479,0.3643994482061464,37.09090909090909,4,0.0,64.72727272727272
12,dance-double,4.940412033651639,4.680277658474897,10.122090441183701,4.201773313077205,3.3883389208589243,1.3274213375528092,1.4100081834302558,3.8041505728969907,4.203373210966493,6.520406984196719,0.6312942819210546,0.6424046008828357,0.3245613760079949,83.64116094986808,25,0.0,39.050131926121374
10,dance-single,3.987410372887494,4.64283199236968,1.6420072693805208,1.8754045573423914,2.010540220098962,1.7356130677581236,,,,,0.8617974147832509,0.9335584081759756,0.42942529342208713,69.03914590747331,9,0.0,55.871886120996436
18,dance-double,9.31781269070721,4.642456336774014,2.258018587463531,1.295416850900357,1.614732904583068,0.9503670968000745,0.9826413615311667,1.4833718394915711,1.8984250536725398,2.408504069186408,0.23233275101709794,0.26041738224955485,0.1487885689700459,100.0,54,0.9722222222222222,21.38888888888889
12,dance-single,4.991747106350055,4.613882126590113,1.5480927439457548,1.5533165585748974,1.42687509530842,1.5566093922765496,,,,,0.7865948582725139,0.7656179985106314,0.36422426722042933,91.58878504672897,23,0.0,61.99376947040498
11,dance-double,5.041830399511621,4.512879443092643,10.68029951584717,5.063374401880798,2.7207895004866245,1.7852225495961902,1.7813569365475717,2.2801268451384464,5.610776817505673,4.432545366772428,0.6834338582739287,0.6611247346869777,0.38138822711993003,86.14232209737828,15,0.0,27.715355805243448
10,dance-double,4.65259285224044,4.516874348067963,7.083041883174322,5.277832639695247,4.028896855073233,1.7251724823314463,1.7077349057463054,3.303678718913634,4.774434819230458,4.491426846310686,0.6901453906451791,0.6625611565751549,0.38626071594363676,71.68458781362007,12,0.0,27.598566308243726
5,dance-single,2.2952722940277286,4.704861662968428,5.4554587263239736,3.3402355553642433,2.994330836913368,5.577523336193253,,,,,2.0136032702766347,1.8323722422405218,0.9031264596008873,0.0,0,0.0,60.99290780141844
16,dance-double,7.717042788275586,4.624972813284271,3.5913949807635994,1.6405153184940482,1.6515068143952853,1.144524235065713,1.0287390041275009,1.3180648356938391,1.4069006684620147,4.351648379557933,0.39391835878275505,0.3712223080775911,0.2240357941288785,92.90187891440502,98,0.0,30.062630480167012
14,dance-single,5.914801108219045,4.725128631501475,1.0930727647815577,1.1539129172072653,1.0972299802532537,1.0087029118412216,,,,,0.542757956191537,0.5295109823246672,0.26674234983161793,95.87628865979381,75,0.0,51.340206185567006
11,dance-double,4.864357346375893,4.476177051303719,4.57013541568107,2.5689407633347585,2.88004021393527,2.089833282368357,1.691321394995142,3.127272725795637,3.01555552445601,2.5882380464883976,0.5688319584412845,0.5585496474905809,0.34734194734986706,84.58781362007169,15,0.0,26.881720430107524
1,dance-single,1.0,4.809766801295723,10.373573694410025,32.28874664693369,19.667152773927768,12.696051057998995,,,,,9.05835226074307,8.229614524204496,4.361604456010044,0.0,0,0.0,35.294117647058826
13,dance-double,5.657350664712257,4.761558360755542,3.2676059144513765,2.4775356193902867,2.6687306379995737,1.4316942426511456,1.3708652044624172,2.070403251138584,2.273176478511513,2.199143828379084,0.48915969357744393,0.42313530973466007,0.28882394565228114,87.30512249443207,33,0.0,16.70378619153675
10,dance-single,3.9995176401382846,4.809000430269433,2.150802845094433,1.7838017169504738,1.567683316160146,2.0850667355012082,,,,,0.9591070128289908,0.8934612821686992,0.45822156260366864,69.62025316455697,12,0.0,61.39240506329114
7,dance-single,2.120415736620979,4.7070677124142515,3.2271931187560616,3.979327191786317,3.8302547627284977,3.3656091997275346,,,,,1.8696538155932942,1.808892285650803,0.8381435472699572,0.0,0,0.0,58.333333333333336
18,dance-single,10.9332505728082,4.805618129370113,0.7447902743145539,0.6463415284960998,0.6367299101393707,0.7348662224672455,,,,,0.3396045762977474,0.33798619469119384,0.15966890237075496,97.01149425287356,109,0.8045977011494253,57.01149425287356
1,dance-single,1.0,4.74609666741566,24.830171995583644,19.660607094702744,13.944983350637708,14.289611170963404,,,,,10.764336195905306,7.068190157043526,3.480920077230206,0.0,0,0.0,45.714285714285715
4,dance-single,2.0730648182694806,4.519230961310435,4.15168611810374,4.162983249371013,5.567127042781483,3.9025944090870635,,,,,2.059467066509398,2.290521413225144,0.9908121919542776,0.0,0,0.0,53.63636363636364
15,dance-double,7.158528757028643,4.615160120017439,3.5929500933842955,2.0735551667538763,2.1173485587742733,1.330149816226031,1.1861165212094325,1.8387602430458558,2.103053210723205,2.8920146181154096,0.4012033724374793,0.3973236215655518,0.21971633760419307,95.31914893617022,34,0.0,28.936170212765955
10,dance-double,3.742180888521436,4.774364286874545,5.408922469844912,2.835855947526321,5.378576502486674,2.7616470728896907,2.7759807124660676,3.5592396312665735,6.111664452739583,4.577311080151928,0.6585535520037166,0.8095839685840744,0.45901168665020836,0.0,0,0.0,20.51282051282051
14,dance-single,6.163217863759754,4.763267353891181,1.0852962993518787,1.0840511908415285,1.0254599658280268,1.0951920756028204,,,,,0.5402479370928361,0.5432466495484541,0.2600230395812557,89.18406072106262,41,0.0,57.3055028462998
12,dance-double,4.946172638781771,4.709530201312334,6.413350702933722,3.1681221087175055,2.823218491694403,1.6918943145666132,1.9131593489084984,3.315725036699757,2.908904858425701,5.1255700141271685,0.6330899749606735,0.6212531985558831,0.3687895626392074,84.86646884272997,17,0.0,29.080118694362017
18,dance-double,8.873491757030427,4.914351974278078,2.4703036444690123,1.7939278008207504,0.9571273225216238,0.8529916355500795,0.8311316027825505,1.1323706450608686,1.3713105874992768,2.538556699473207,0.274174401844576,0.2726737457419323,0.17848762865775278,97.39336492890996,119,0.0,21.919431279620852
10,dance-double,3.977288323201745,4.69396829914689,3.5633840997558432,4.2727637759274835,3.9186078125319783,2.2862750840474515,1.8296347328096458,4.343277149601417,7.030389074522426,5.491151232793672,0.7602332181236301,0.7817061122081556,0.45216639797613556,73.46938775510205,6,0.0,22.789115646258505
13,dance-single,5.127468033732557,4.511859006849933,1.3301050756827464,1.3601582139600974,1.3492382388161164,1.312741331387138,,,,,0.7296752440467876,0.7298951006195133,0.36033619284061813,77.00348432055749,10,0.0,52.264808362369344
7,dance-single,3.019672849827901,4.751864565138895,2.714957750401017,2.226598246240116,2.59778064007359,2.6639611644970684,,,,,1.19578181541709,1.2455368242630565,0.6159159320052952,0.0,0,0.0,52.752293577981646
